x	intensity
1248	-16625832.000
1249	-16628895.000
1250	-16633559.000
1251	-16635034.000
1252	-16637009.000
1253	-16636506.000
1254	-16635471.000
1255	-16635861.000
1256	-16637661.000
1257	-16638817.000
1258	-16638367.000
1259	-16637016.000
1260	-16637402.000
1261	-16638294.000
1262	-16636446.000
1263	-16636446.000
1264	-16635868.000
1265	-16637086.000
1266	-16637406.000
1267	-16639518.000
1268	-16639769.000
1269	-16635606.000
1270	-16636750.000
1271	-16640901.000
1272	-16641542.000
1273	-16643526.000
1274	-16643839.000
1275	-16649405.000
1276	-16650561.000
1277	-16651653.000
1278	-16649903.000
1279	-16652250.000
1280	-16650975.000
1281	-16655021.000
1282	-16656295.000
1283	-16659922.000
1284	-16660067.000
1285	-16647613.000
1286	-16648002.000
1287	-16647112.000
1288	-16650184.000
1289	-16648135.000
1290	-16645268.000
1291	-16646283.000
1292	-16649234.000
1293	-16650443.000
1294	-16647980.000
1295	-16630686.000
1296	-16621486.000
1297	-16618117.000
1298	-16645630.000
1299	NaN
